,data_id,day,time,content,if_focus,0,1,2
99,2434501,20211207,08:59:32,国家卫健委：31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者14例，其中境外输入10例，本土4例（浙江2例，均在宁波市；内蒙古1例，在呼伦贝尔市；云南1例，在德宏傣族景颇族自治州）；当日转为确诊病例9例（境外输入7例）；当日解除医学观察21例（境外输入18例）；尚在医学观察的无症状感染者471例（境外输入404例）。,0,0.0005827590939588845,0.0054466756992042065,0.9939706325531006
100,2434499,20211207,08:56:24,【知名投资人Cathie Wood准备推出三年来第二支新ETF 无惧ARK产品表现每况愈下】就在现有的投资组合因科技股引发的市场动荡遭受重创之际，Cathie Wood准备于本周推出其近三年来第二支新的交易所交易基金(ETF)。ARK Transparency ETF（代码CTRU）将是ARK Investment Management LLC的第九只ETF和第三只指数基金。根据公司网站，该基金预计将于周三开始交易。目前，Wood和她的颠覆性愿景正在面临巨大考验。旗舰基金ARK Innovation ETF（ARKK）刚刚创出2月份以来最差单周表现，下跌12.7％至一年多来最低水平。该公司8种策略中的6种在2021年录得下跌，其中表现最差的是ARK Genomic Revolution ETF（ARKG），跌幅达37％。ARKK在纽约市场开盘一度下跌4.8％，收盘时收复失地，上涨1.5％。该基金今年以来下跌近24％。,0,0.2015131711959839,0.6878481507301331,0.11063868552446365
101,2434498,20211207,08:55:33,【国盛证券：市场整体上行趋势未改 继续积极看多】国盛证券指出，沪指冲高回落，虽跌破3600点整数关口，但权重板块承接性较强，且并未改变市场整体上行趋势，可继续积极看多。指数短期震荡回踩，或为进一步上攻而释放抛压，因而不宜盲目悲观。操作上，宜重在把握个股高抛低吸节奏，同时，需注意市场风格的高低切换，回避短期涨幅较大的板块。可关注大金融、医药、消费等低估值板块的布局时机，静待市场轮动机会。,0,0.9960982799530029,0.0030290319118648767,0.0008726324304006994
102,2434497,20211207,08:51:40,【中信证券：压制银行板块表现的经济景气和资产质量悲观预期有望逐步改善】中信证券最新研报认为，近期，恒大债务问题处置亦在平稳推进，此前压制银行板块表现的经济景气和资产质量悲观预期有望逐步改善，建议关注板块配置价值。个股选择可遵循两条线索：1）优质银行：估值溢价有望延续，盈利领先带来持续阿尔法收益，如招商银行、平安银行；2）改善银行：盈利弹性源自收入端稳定增长和拨备端充足有效，叠加当前中低估值则股价存在重估空间，包括兴业银行、邮储银行、南京银行和江苏银行。,0,0.0021528417710214853,0.9750655889511108,0.02278163470327854
103,2434495,20211207,08:46:17,  【英特尔或将自动驾驶子公司Mobileye上市】据外媒，英特尔计划将其自动驾驶汽车子公司Mobileye单独上市，该公司的估值或达500亿美元以上。消息人士称，公司预计最快将在本周宣布这一举措。目前，还不能保证英特尔最终会跟进发行。,0,0.017048532143235207,0.4427907466888428,0.5401607751846313
104,2434494,20211207,08:45:19,泰国报告新增3525例新冠肺炎确诊病例，新增31例死亡病例。,0,0.0006693766918033361,0.006154147442430258,0.9931765198707581
105,2434493,20211207,08:45:13,【两市融资余额减少5.56亿元】截至12月6日，上交所融资余额报9074.63亿元，较前一交易日增加0.19亿元；深交所融资余额报8151.0亿元，较前一交易日减少5.75亿元；两市合计17225.63亿元，较前一交易日减少5.56亿元。,0,0.001612065825611353,0.003947146236896515,0.9944407343864441
106,2434492,20211207,08:41:28,  【工信部副部长徐晓兰到国家中小企业发展基金有限公司调研】工业和信息化部副部长徐晓兰近日到国家中小企业发展基金有限公司调研，徐晓兰要求，坚守投早投小投创新的定位，聚焦国家发展战略，充分挖掘优质中小企业项目，加大投资力度。加强对企服务，促进投融资对接，助力中小企业走专精特新发展道路。,0,0.0006357666570693254,0.9987397789955139,0.0006244188989512622
107,2434491,20211207,08:40:54,  【同仁堂安宫牛黄丸售价再涨10%】近日有消息称，同仁堂下发调价通知，将安宫牛黄丸(3克*丸/盒)的销售价格从780元提至860元，涨幅约为10%，该价格从12月1日开始执行。这是近10年来同仁堂第三次公开调整安宫牛黄丸的售价，前两次分别是2012年和2019年，涨幅分别为60%、40%，价格也从350元涨至560元、780元。目前京东大药房、阿里健康大药房等线上渠道所销售的同仁堂安宫牛黄丸标价均已调整为860元。同仁堂对安宫牛黄丸进行提价，不排除片仔癀会紧跟其后的可能。,0,0.026593800634145737,0.8083429336547852,0.16506324708461761
108,2434489,20211207,08:36:15,  【中信证券：降准如期而至 货币政策灵活适度】中国人民银行宣布全面降准0.5个百分点，释放1.2万亿长期资金。中信证券研报指出，降准释放的部分资金将用于对冲MLF，预计12月15日到期的MLF或将续作5000-7000亿，缩量2500-4500亿。市场流动性有望边际宽松，但幅度或将弱于7月降准。未来，预计货币政策将灵活适度，保持经济运行在合理区间。,0,0.9811286926269531,0.017961911857128143,0.0009093807893805206
109,2434488,20211207,08:35:26,新浪期货今日研报精选。,0,0.0013686239253729582,0.9701694250106812,0.028461892157793045
110,2434487,20211207,08:34:47,【世茂集团：通过先旧后新方式配股融资 所得款项净额11.7亿港元】根据公告，世茂集团同意以每股8.14港元的价格配售1.45亿股股份。配售价较最新收盘价8.90港元折让约8.5%。配售股份约占扩大后已发行股本的3.8%。所得款项将用于偿还债务和一般企业用途。汇丰、摩根大通和摩根士丹利为配售代理。,0,0.015681004151701927,0.5220129489898682,0.46230602264404297
111,2434486,20211207,08:34:02,韩国报告新增4954例新冠肺炎确诊病例，新增64例死亡病例。,0,0.0007831326220184565,0.009459554217755795,0.9897572994232178
112,2434485,20211207,08:32:27,【拜登政府宣布“外交抵制”北京冬奥，国际奥委会委员：基本不会对中国产生影响】拜登政府当地时间6日一意孤行宣布“外交抵制”北京冬奥会，不会派出美官方代表团出席。据美国政治新闻网站最新报道，国际奥委会委员迪克•庞德对此表示，美方此举对北京基本不会产生什么影响。在白宫正式宣布所谓“外交抵制”北京冬奥会后，国际奥委会委员、前国际奥委会副主席迪克•庞德对“政治”新闻网表示，“这是一种政府表明他们不赞成中国某个特定政策的方式，这是否会对中国产生影响是所有人的猜测。而我会说，基本上，不会。”迪克•庞德称：“默认情况下，每个人都会回到这样一种位置——即运动员会去（参加比赛），比赛会继续，与中国的关系也会顺其自然。” (环球网),0,0.0004017256433144212,0.0026034642942249775,0.9969948530197144
113,2434484,20211207,08:31:58,  【人民日报钟声：美国应该好好给自己补一补民主课】中国外交部网站日前发布了《美国民主情况》报告，将美国民主异化及三重弊害昭告天下。掀开美式民主的“光鲜外衣”，“三宗罪”历历在目：一是自身民主制度千疮百孔；二是国内民主乱象频生；三是肆意对外输出民主贻害无穷。美国“民主灯塔”的光环早已不再，但美国至今不愿面对现实。自以为是地推销美式民主，只会给世界带来更多祸患，是对民主的最大破坏。美国应该好好给自己补一补民主课。,0,0.000485727476188913,0.03581217676401138,0.9637021422386169
114,2434483,20211207,08:31:26,【龙光集团将通过配股筹资11.7亿港元】龙光集团将配售1.72亿股股份，配股价为每股6.8港元，将通过配股筹资11.7亿港元。,0,0.0008779481286183,0.02754201367497444,0.9715799689292908
115,2434482,20211207,08:29:04,【三星电子更换所有事业部负责人】三星电子在年度高层管理人员改组声明中表示，该公司整并了消费电子和移动部门。视觉显示业务负责人Jong-Hee Han被提升为副董事长兼首席执行官，并将领导新合并的SET部门。总裁Kyehyun Kyung也被任命为首席执行官，将领导芯片部门。,0,0.04309193044900894,0.8527088165283203,0.10419929027557373
116,2434481,20211207,08:28:17,【佳兆业千万豪宅烂尾 资金问题频出 部分工人欠薪停工】记者发现，除了理财暴雷之外，佳兆业的房产项目也出现了问题。有购房者反映，位于广州金融城的佳兆业壹号项目出现烂尾，业主购房5年至今仍未收楼。除了广州的这处楼盘项目出现延期交付，佳兆业旗下多个房产项目也因资金问题出现了欠薪、停工的问题。（央视财经）,0,0.02627716213464737,0.002660777186974883,0.9710620641708374
117,2434479,20211207,08:22:38,美国参议院少数党领袖麦康奈尔：取消新冠疫苗（强制接种）授权的提案将在参院通过。,0,0.0011007196735590696,0.1889190375804901,0.8099802136421204
118,2434478,20211207,08:21:04,"墨西哥新冠肺炎死亡病例累计达到295,312例。",0,0.0010656440863385797,0.01166206318885088,0.987272322177887
119,2434477,20211207,08:20:09,  【中金：高端白酒量价齐升引领价位扩容】中金公司研报指出，高端白酒自年初回调以来，我们认为其估值已反映市场对经济增长放缓、终端需求承压及政策不确定性的悲观预期。我们预计明年宏观经济边际向好支撑白酒需求，千元价格带加速扩容，高端酒企有望量价齐升。,0,0.0007749254582449794,0.9986950755119324,0.0005300726625137031
120,2434475,20211207,08:18:09,美国参议院少数党领袖麦康奈尔：美国永远不会在债务上违约。,0,0.0004179584211669862,0.010887418873608112,0.9886946082115173
121,2434474,20211207,08:17:41,四川省卫健委：12月6日0-24时，四川新增新型冠状病毒肺炎确诊病例5例（境外输入，均为12月5日无症状感染者转确诊），新增治愈出院病例3例，无新增疑似病例，无新增死亡病例。,0,0.002844522474333644,0.973999559879303,0.023155905306339264
122,2434473,20211207,08:16:59,【中金：稀土供需抽紧的状态有望延续3-5年】中金公司指出，目前稀土供需抽紧的状态有望延续3-5年。考虑到下游产业受到政策利好，需求预期较好，订单将持续支撑稀土价格。中长期看，受益于稀土供需持续紧平衡，价格维持高位稳定，而下游磁材公司受益于新能源领域需求加速，重估动能强劲。,0,0.0021537409629672766,0.9967986345291138,0.0010475435992702842
123,2434472,20211207,08:16:24,【黑龙江新增2例本土确诊】2021年12月6日0-24时，黑龙江省新增本土确诊病例2例（哈尔滨市南岗区1例、香坊区1例），其中集中隔离观察期间发现1例、全员核酸筛查发现1例。,0,0.011936720460653305,0.5110907554626465,0.4769724905490875
124,2434471,20211207,08:15:42,【英国科学家：英国日增奥密克戎病例或达千例 远超官方数据】英国天空新闻网消息称，伦敦大学学院基因研究所主任弗朗索瓦·巴卢表示，奥密克戎毒株已开始在英国蔓延，英国国家医疗服务体系（NHS）很快就会面临巨大压力。“奥密克戎毒株在英国传播很快。”巴卢说，“病例数量正在增长，每三至四天就会翻倍。奥密克戎感染病例可能已经占（日增病例的）1%，大概在500至1000例间。”报道称，根据英国卫生部门公布的数据，该国奥密克戎感染病例总数为336例。,0,0.00046457102871499956,0.004817758686840534,0.9947176575660706
125,2434470,20211207,08:13:14,  三星将合并移动和消费电子部门。,0,0.0010786042548716068,0.9748681783676147,0.024053314700722694
126,2434469,20211207,08:12:25,2021年12月6日0—24时，河北省无新增新型冠状病毒肺炎确诊病例，无新增无症状感染者。治愈出院4例。 截至12月6日24时，河北省现有确诊病例15例；尚在医学观察无症状感染者2例（境外输入）。,0,0.006566648371517658,0.7860561609268188,0.20737716555595398
127,2434468,20211207,08:12:09,软银涨超5.1%，创一个月以来最大涨幅。,0,0.0010878338944166899,0.9840712547302246,0.014840897172689438
128,2434467,20211207,08:11:00,河南省卫健委：12月6日0—24时，全省无新增确诊病例、无症状感染者和疑似病例，1例本土确诊病例治愈出院。,0,0.0016484177904203534,0.9307759404182434,0.06757568567991257
129,2434466,20211207,08:08:45,辽宁省卫健委：12月6日0时至24时，辽宁省无新增新冠肺炎确诊病例，无新增无症状感染者。当日治愈出院本土新冠肺炎确诊病例17例、本土无症状感染者3例。,0,0.0074936081655323505,0.8587958812713623,0.13371054828166962
130,2434465,20211207,08:08:31,【今年4家银行登陆A股 明年中小银行IPO料提速】已有4家银行在2021年成功登陆A股市场，较去年明显提速，另外还有12家中小银行正在排队候场。与此同时，包括山东菏泽农商行、内蒙古金谷农商行、日照银行、福建海峡银行等多家银行正在准备向上市目标进发。在监管部门鼓励银行“补血”进而服务实体经济的环境下，业内人士认为，预计2022年中小银行IPO（首次公开募股）数量有所增加，经营状况优良、风险抵御能力较好的机构将拥有更多上市机会。（中证报）,0,0.0014997002435848117,0.9978094696998596,0.0006908114883117378
131,2434463,20211207,08:06:50,【部分头部房企11月销售表现稳健 年底有望冲刺业绩小高峰】近期，上市房企密集披露11月销售情况。头部房企销售相对坚挺，拿地较为积极。部分中小房企销售、拿地均明显放缓。机构认为，随着住房信贷环境逐步改善，房企年底有望冲刺业绩小高峰。（中证报）,0,0.003108238335698843,0.9942692518234253,0.0026225547771900892
132,2434462,20211207,08:04:06,  【俄罗斯批准乳腺癌创新药临床试验】俄联邦卫生部已批准对一款治疗乳腺癌的创新药物进行临床试验。这是俄罗斯第一款基于转基因溶瘤病毒的抗肿瘤药物。该药物由俄罗斯科学院西伯利亚分院化学生物学和基础医学研究所与俄联邦兽医和植物检疫监督局“矢量”中心共同研制。该药物是一种抗肿瘤药，是在痘苗病毒的VV-GMCSF-Lact重组菌株基础上研制的。,0,0.0006017102277837694,0.9983645081520081,0.0010338034480810165
133,2434461,20211207,08:00:37,【日韩股市高开】日经225指数开盘上涨0.76%，报28138.82点。韩国KOSPI指数开盘上涨0.12%，报2976.79点。,0,0.0028084591031074524,0.16754090785980225,0.8296507000923157
134,2434460,20211207,07:59:50,【科学家提出奥陶纪末生命大灭绝新机制 称火山喷发或造成奥陶纪末生命大灭绝】近日，德国科学家领导的国际团队在研究大规模火山喷发对海洋化学的影响后认为，造成奥陶纪末生命大灭绝的原因可能是这个时期的强烈火山活动，其中火山灰带来的营养物质磷起到了关键作用。相关成果发表在12月2日刊发的《自然·地球科学》杂志上。 德国奥尔登堡大学地球化学家杰克·朗曼博士领导的团队，联合英国南安普敦大学、利兹大学和普利茅斯大学的研究人员，共同研究了大规模火山喷发对海洋化学的影响。（科技日报）,0,0.0059012193232774734,0.9907090663909912,0.0033897629473358393
135,2434459,20211207,07:57:10,【经济日报：降准有力支持实体经济】经济日报头版刊文称，此次降准，既有速度，也有力度。降准在年末落地，有助于稳定市场主体预期，提供增量资金帮助企业走出困境，进一步增强企业对明年经营发展的信心。临近跨年时点，降准更能产生平滑跨年经济波动、加强跨周期调节的效果，确保年末至明年我国经济继续运行在合理区间。需要强调的是，降准并非意味着“大水漫灌”，货币政策稳健取向没有改变。接下来，我国货币政策仍将以我为主，坚持正常货币政策，保持政策的连续性、稳定性、可持续性。,0,0.0006127876695245504,0.9989461302757263,0.00044104366679675877
136,2434458,20211207,07:53:40,拜登、马克龙、默克尔、德拉吉和约翰逊讨论了乌克兰问题。,0,0.0007753229001536965,0.9243131875991821,0.07491159439086914
137,2434457,20211207,07:53:23,  【北京12月6日无新增本土病例 新增1例境外输入确诊病例】12月6日0时至24时，北京无新增本土确诊病例、疑似病例和无症状感染者；新增1例境外输入确诊病例和1例境外输入无症状感染者，无新增疑似病例。,0,0.0009623249643482268,0.00826724898070097,0.9907703399658203
138,2434456,20211207,07:53:06,【宁吉喆人民日报撰文：2021年我国经济发展十大亮点】国家发展改革委副主任兼国家统计局局长、党组书记宁吉喆在人民日报撰文《二〇二一年我国经济发展十大亮点（经济形势理性看）》。亮点一：经济增长国际领先。亮点二：城镇新增就业持续扩大。亮点三：居民消费价格处于合理区间。亮点四：对外贸易和利用外资较快增长。亮点五：粮食连年增产丰收。亮点六：制造业生产投资稳定发展。亮点七：新产业新业态茁壮成长。亮点八：居民收入增长与经济增长基本同步。亮点九：生态环境保护明显加强。亮点十：对世界经济的贡献提升。,0,0.0015710220905020833,0.9975873231887817,0.0008416086784563959
139,2434455,20211207,07:51:29,  【苏州获批创建全国首个区块链发展先导区】工信部近日正式复函，支持苏州创建区块链发展先导区，系全国首个正式获批创建的国家级区块链发展先导区。目前，全市已集聚区块链企业160家，带动相关技术应用企业近300家，30家企业入选江苏省区块链重点企业库，4家企业入选苏州市“头雁”及“头雁培育”企业，完成中央网信办区块链信息服务备案项目38个，占全省备案总数的44.4%，在江苏和全国的影响力与日俱增。,0,0.002354997443035245,0.9970142841339111,0.0006307907169684768
140,2434453,20211207,07:47:37,日经225指数期货开涨1%。,0,0.0019883818458765745,0.05058562383055687,0.9474259614944458
141,2434452,20211207,07:47:30,  上海昨日无新增本土新冠肺炎确诊病例，新增境外输入5例，治愈出院10例。,0,0.0011167895281687379,0.984558641910553,0.01432460080832243
142,2434451,20211207,07:47:14,除了头版内容，今天《人民日报》涉及财经的主要内容还包括：1、从“效”字看更好处理政府和市场关系——习近平经济思想的生动实践述评之三；2、李克强同主要国际经济机构负责人共同会见记者；3、美国应该好好给自己补一补民主课（钟声）；4、13657亿斤，十八连丰！粮食总产量再创新高；5、沿黄省份八城市 建立住房公积金异地互认互贷机制；6、推动全面深化改革向广度和深度进军（学习贯彻党的十九届六中全会精神）；7、进一步提升农村人居环境治理水平（权威发布）；8、二〇二一年我国经济发展十大亮点（经济形势理性看）；9、大湘西跑出振兴加速度（经济聚焦）；10、央行下调存款准备金率 共计释放长期资金约一点二万亿元；11、我国大宗工业固体废弃物年综合利用量约20亿吨；12、让新鲜农产品搭上互联网快车；13、新疆棉花机采率预计突破80%；14、中国空间站首次太空授课9日下午开讲（科技自立自强·天宫课堂）；15、美国应正视自身民主问题；16、哈佛大学肯尼迪政府学院的民调显示——过半数美年轻人认为美国民主“陷入困境”或“失败”（深度观察）；17、有力有序降碳促进高质量发展（生态论苑）。,0,0.0004214039072394371,0.9989748001098633,0.0006037639104761183
143,2434449,20211207,07:39:56,HSBC：将中信证券A股评级上调至买进，目标价29元；将海通证券H股评级下调至持有，目标价7.80港元。,0,0.0011453949846327305,0.4613722562789917,0.5374823212623596
144,2434448,20211207,07:39:29, 【湖北省属国资国企改革推进会举行，首批5家企业揭牌】12月6日下午，湖北省委省政府在武汉召开省属国资国企改革推进会，省委书记、省人大常委会主任应勇为改革组建后的湖北交通投资集团有限公司、湖北联投集团有限公司、湖北文化旅游集团有限公司、湖北铁路集团有限公司、湖北农业发展集团有限公司等5家企业成立揭牌。湖北省长王忠林在讲话中要求，各省属企业要加强资源整合、放大国有资本功能，推进混合所有制改革、加快上市步伐，积极布局新领域，加快打造新模式，及时转换新赛道，奋力开创省属国资国企改革发展新局面。（湖北日报）,0,0.0009388351463712752,0.998528003692627,0.0005331481224857271
145,2434447,20211207,07:38:20,【初始医院数据显示，奥密克戎变异株导致的症状较轻】来自南非的一家大型奥密克戎疾病中心数据显示，该变异株导致的新冠病例激增，但是患者需要的医疗干预不及以往。一份初步报告显示，在11月14日至11月29日期间，SteveBiko和Tshwane地区医院共收治了166名患者，目前有42名患者在新冠肺炎病房，新冠病房里的大多数患者不需要依赖输氧，12月2日医院数据显示，在新冠肺炎病区的38名成人中，6人接种了疫苗，24人未接种疫苗，8人接种状态未知，接种比例较以往增加。,0,0.9076979756355286,0.04567372798919678,0.046628259122371674
146,2434446,20211207,07:36:02,  【何立峰人民日报撰文：扎实推进生态文明体制改革 促进人与自然和谐共生】国家发展和改革委员会党组书记、主任何立峰在人民日报撰文指出，扎实推进生态文明体制改革，促进人与自然和谐共生。统筹有序做好碳达峰碳中和工作，加快推动绿色低碳发展，促进产业结构、能源结构、交通运输结构、用地结构调整，培育壮大节能环保产业、清洁生产产业、清洁能源产业。深入打好污染防治攻坚战，推进精准、科学、依法、系统治污，不断改善空气、水环境质量，有效管控土壤污染风险。提升生态系统质量和稳定性，坚持山水林田湖草沙一体化保护和系统治理，提高生态系统自我修复能力。推进资源总量管理、科学配置、全面节约、循环利用，全面提高资源利用效率。,0,0.0002930109912995249,0.9987640380859375,0.0009429608471691608
147,2434443,20211207,07:31:31,【长协基准价拟上调 煤炭行业盈利料改善】国家发改委日前公布2022年煤炭长期合同签订履约方案征求意见稿，仍采用“基准价+浮动价”的定价机制，5500大卡动力煤浮动区间拟上调至550元/吨-850元/吨，下水煤较此前的535元/吨上调至700元/吨。机构表示，本次基准价大幅上调，且下水煤拟上调幅度超市场预期，或带动行业公司盈利改善。（中国证券报）,0,0.0006062964675948024,0.9934195876121521,0.005974095314741135
148,2434442,20211207,07:31:15,【深圳交易集团组织16省市带量采购，医用耗材最高降幅超90%】从深圳交易集团有限公司（深圳公共资源交易中心）了解到，日前，超声刀头和预充式导管冲洗器联盟带量采购项目组织实施工作圆满完成，医用耗材最高降幅超90%。本次项目是深圳医用耗材阳光交易和监管平台在广东省和深圳市医疗保障部门的指导下，首次承担实施的医用耗材集中采购。（深圳特区报）,0,0.0007814670680090785,0.9978559613227844,0.0013625454157590866
149,2434441,20211207,07:30:49,"【比特币周末暴跌后反弹 重回5万美元上方】随着交易员度过周末闪崩的残局，比特币价格重新回到了50,000美元上方。比特币在周六一度下跌22％后，重回200日移动均线上方。技术分析师表示，如果价格开始上涨，下一个关键水平将是100日均线。不过，任何抛售都可能在200日均线46,300美元附近获得支撑，然后是4万美元。",0,0.0042708017863333225,0.003798480611294508,0.9919306635856628
150,2434440,20211207,07:25:41,  【沿黄省份八城市建立住房公积金异地互认互贷机制】兰州住房公积金中心近日与太原、呼和浩特、济南、郑州、西安、西宁、银川的住房公积金中心共同签署了黄河流域城市住房公积金高质量发展战略合作协议。签署合作协议后，8个城市住房公积金中心将建立长效工作机制，协同发展。依托全国公积金数据共享平台，贷款、提取、异地转移接续等业务实现深度共享应用。建立健全信息查询协同机制，实现跨区域信用、房产交易、不动产登记、婚姻、户籍等信息协助核对。建立互认互贷机制，实现城市间全国住房公积金数据信息互认，推动申请异地贷款的职工与所在地贷款职工享有同等权益，实现合作区内“一网通办”。,0,0.0014517279341816902,0.9978094696998596,0.0007387385703623295
151,2434439,20211207,07:23:01,  【黄羽鸡板块 有望迎来高景气周期】黄羽鸡板块近期升温。黄羽鸡价格逐步上涨，机构认为后续鸡价仍有望延续上涨态势。黄羽鸡养殖盈利从明年起或好转，板块有望迎来高景气周期。据中国畜牧业协会数据，11月黄羽鸡父母代存栏处于近四年低点。,0,0.0008318771724589169,0.997921884059906,0.0012462844606488943
152,2434438,20211207,07:20:47,【今日在售高收益银行理财产品一览】今日业绩比较基准在3.30%以上的银行人民币理财产品共1款。理财非存款、产品有风险、投资须谨慎！,0,0.0005051925545558333,0.9978752136230469,0.0016195605276152492
153,2434437,20211207,07:18:35,【经参报：全面降准并不意味着货币政策的取向发生改变 降准落地之后将会驱动M2增速反弹】经参报头版评论文章称，全面降准并不意味着货币政策的取向发生改变。事实上，存款准备金率调整近年来已成为央行调节流动性规模和结构的常规工具。降准落地之后，将会驱动M2增速反弹，辅以“双碳”、专精特新等结构性宽信用政策，有望为经济高质量发展和供给侧结构性改革营造适宜的货币金融环境。之所以在此时选择降准，可谓未雨绸缪。一方面，是由于经济仍面临周期性下行压力。另一方面，则是由于部分房企仍然面临经营压力甚至违约风险。此时加大资金投放力度，既有助于稳定经济增长，也有助于稳定市场情绪。通过全面降准，可以加强跨周期调节，优化金融机构的资金结构，提升金融服务能力，以更好支持实体经济。,0,0.001219952362589538,0.9906100630760193,0.00816996581852436
154,2434436,20211207,07:14:37,  【三星电子将宣布重大人事变动 或合并消费电子和移动部门】韩国东亚日报援引消息人士称，三星电子将宣布高管变动，包括更换三位联合首席执行官金基南、金玄石和高东真DJ Koh。目前，金基南负责半导体业务，金玄石负责消费电子业务，高东真负责移动商用。此外，三星还可能寻求重组业务架构，目前正在讨论合并消费电子和移动部门。,0,0.005697338841855526,0.008442381396889687,0.9858602285385132
155,2434435,20211207,07:12:58,【国资委： 加强对重要环节重点领域监督】国务院国有企业改革领导小组办公室副主任、国资委党委委员、副主任翁杰明6日表示，要加强对重要环节、重点领域监督，筑牢防止国有资产流失堤坝。要防止重大风险，对恶意收购、重大债务违约等特殊事项，各地国资委要牵头建立紧急干预机制。（中证报）,0,0.000366927997674793,0.9942522644996643,0.005380807910114527
156,2434434,20211207,07:12:06,澳大利亚S&P/ASX200指数开盘上涨67.10点，涨幅0.93%，报7312.20点。,0,0.003663811134174466,0.6115289330482483,0.3848072290420532
157,2434433,20211207,07:05:15,周一（12月6日）纽约尾盘，CME比特币期货BTC主力合约报50200美元，较上周五纽约尾盘跌6.25%，盘中交投于50730-47215美元区间。CME以太币期货DCR主力合约报4339.50美元，较上周五涨4.22%，盘中交投于3900.00-4351.50美元区间。,0,0.0184563547372818,0.1900070458650589,0.7915365695953369
158,2434432,20211207,07:00:55,离岸人民币（CNH）兑美元北京时间05:59报6.3748元，较上周五纽约尾盘持平，盘中整体交投于6.3791-6.3683元区间。,0,0.0022835619747638702,0.9374035596847534,0.06031284108757973
159,2434431,20211207,07:00:22,  富力地产在港交所公告称，11月合约销售额83亿元人民币。,0,0.0015776174841448665,0.06413855403661728,0.9342837929725647
160,2434430,20211207,07:00:00,  【新规落地显效 多家险企暂停互联网人身险业务】近日，富邦财险、信泰人寿相继宣布暂停开展互联网保险业务，瑞华健康宣布暂停销售部分互联网人身险产品。这些险企的业务调整，是对银保监会10月发布的《关于进一步规范保险机构互联网人身保险业务有关事项的通知》的具体落实。业内人士表示，《通知》重新定义了险企的互联网人身险业务，明确了很多此前未提及的经营门槛，预计导致一批险企暂时无法开展互联网人身险业务，部分互联网人身险产品销售或受影响。相关险企应该会陆续发布相关调整公告。,0,0.0009126463555730879,0.005876676179468632,0.9932107329368591
161,2434429,20211207,06:58:41,【多因素支撑高景气，明年出口看点多】日前公布的11月PMI数据显示，当月制造业PMI新订单指数与新出口订单指数环比分别上升0.6、1.9个百分点，后者更创出今年5月以来新高，11月出口可能继续表现不俗。展望未来出口形势，专家认为，外需、价格、人民币汇率等因素有望支撑出口在一定程度上保持较高景气。（中证报）,0,0.0025835558772087097,0.9966848492622375,0.0007315503899008036
162,2434428,20211207,06:58:06,【证券时报头版：央行万亿降准加强跨周期调节，稳健货币政策未变】央行有关负责人表示，此次降准的目的是加强跨周期调节，优化金融机构的资金结构，提升金融服务能力，更好支持实体经济。民生银行首席研究员温彬认为，此时降准不仅有空间，而且有必要，一方面我国明年经济工作面临不小的压力和挑战，降准是做好跨周期调节的具体体现。另一方面，全面降准0.5个百分点，有助于优化银行体系资金结构、降低银行机构资金成本，鼓励和引导金融机构进一步加大对实体经济支持力度，降低实体经济融资成本。值得注意的是，随着今年7月和12月的两轮全面降准，市场普遍认为，贷款市场报价利率（LPR）下调的动力已足够，短期内LPR利率存在“降息”可能性。,0,0.000668203691020608,0.9985918402671814,0.000740004179533571
163,2434427,20211207,06:57:12,  【高盛：首予百健(BIIB.O)中性评级 目标价271美元】高盛分析师Salveen Richter开始覆盖百健(BIIB.O)，评级为中性，目标价为271美元。Richter在一份研究报告中告诉投资者，该公司推出的治疗阿尔茨海默病的Aduhelm “正面临着三重阻力”，而美国医疗保险和医疗补助服务中心即将作出的全国性覆盖决定“是威胁之一”。分析师说，如果出现适应症覆盖或限制性覆盖的积极结果，可能会“缓解付款方的反击”，但医生对Aduhelm的益处/风险状况和初设的医院基础设施的担忧需要得到解决，这样百健公司才能实现商业机会。Richter补充说，由于基础业务面临压力，她正在监测百健公司的产品渠道是否能够抵消收入的下降。,0,0.22122074663639069,0.03574051335453987,0.7430387735366821
164,2434426,20211207,06:56:02,  【新疆棉花机采率预计突破80%】2021年新疆棉花采收基本结束，整体呈现“两增一减”，即总产增、单产增、面积减的生产态势。9月中旬开秤以来，棉花市场价格高开高走、逐步趋稳，并创10年来历史新高，植棉农户亩均纯收入在1500元以上，棉农增收已成定局。目前，北疆地区棉花机采率接近100%，今年新疆加快推广棉花机采种植模式，引导发展棉花适度规模种植，示范带动南疆棉花生产由小农分散经营向集约机械化经营转变，今年全区棉花机采率预计将首次突破80%（人民日报）,0,0.002167114056646824,0.9971981048583984,0.0006348200840875506
165,2434425,20211207,06:54:35,  【芝加哥农产品期价6日涨跌不一】据新华社消息，当地时间12月6日，芝加哥期货交易所玉米、小麦和大豆期价涨跌不一。当天，芝加哥期货交易所玉米市场交投最活跃的2022年3月合约收于每蒲式耳5.835美元，比前一交易日下跌0.5美分，跌幅为0.09%；小麦2022年3月合约收于每蒲式耳8.0625美元，比前一交易日上涨2.5美分，涨幅为0.31%；大豆2022年1月合约收于每蒲式耳12.615美元，比前一交易日下跌5.75美分，跌幅为0.45%。（证券时报网）,0,0.01224456075578928,0.8773736357688904,0.11038181185722351
